ID,Twitter,Category
"5283734f11d2ee0a1b4014df","studioslotos","Vacation Rental"
"5283806711d2e96a96f1258c","cherryboxgr","Cosmetics Shop"
"5283ae9d11d2d4ef49793265","intersportgr","Sporting Goods Shop"
"5286759011d2398844f70fcd","drxiromeritis","Doctor's Office"
"52871ae811d2eaeae92e3243","mikelccgr","Coffee Shop"
"52878b4611d24e4d09ba4dcd","thekas79","Office"
"52945c78498ec446afb56072","mikelccgr","Coffee Shop"
"5294f817498e8ab8ff26b3e9","mikelccgr","Coffee Shop"
"529a5efc11d2a2b05ddbc629","to_daylicious","Snack Place"
"529d94c0498e83ededa0b0fe","eurobank_group","Bank"
"52a0729211d27f86011a5a7b","apostolidis_m","Men's Store"
"52a1d46a498e19c86c918492","axonkamara","School"
"52a774c311d272b1fa6df92f","hellenicrescue","Non-Profit"
"52aada1511d22adbb993f156","paasteltrike","Factory"
"52af0e1f498ed29eea0f245f","mikelccgr","Coffee Shop"
"52af6a3011d2780cfeb878b8","imarethotel","Hotel"
"52b019ea11d2093315fd5ccc","rhodesroadsgr","Other Great Outdoors"
"52b01c23498ed29ef6bfcbde","saltopublishing","Bookstore"
"52b1b36411d20938fea9597f","womensagrco","Café"
"52b4ed7711d2513dd91f51f6","villaoasisgr","Resort"
"52b5c104498e483dec449494","coffeeislandco","Coffee Shop"
"52b8215b11d22083578ac00c","eurobank_group","Bank"
"52bb5e5c11d25cf52b82f88f","zisalex","Doctor's Office"
"52c555ed11d2fbe2770a5089","tasosv","Hotel Pool"
"52d304f5498ed85d2c9dd2b4","apharmacy_","Pharmacy"
"52d7e1e3498ed9360e38c941","souroticompany","Factory"
"52da8d03498ead184fbceb56","to_daylicious","Snack Place"
"52df6eea498eb036e1d65aec","danielapts","Bed & Breakfast"
"52df7dcc498e824a210dde7a","portareto","Furniture / Home Store"
"52dffeb4498ead180eb00893","imarinopulos","Medical Center"
"52e3caae498e037497f3e7a7","coffeeislandco","Coffee Shop"
"52e6ffc0498e220da6c41f66","logistisgr","Financial or Legal Service"
"52e75ec9498e772f01777053","to_daylicious","Snack Place"
"52ea1eb211d239100b101f19","stefan_fashion","Men's Store"
"52ea78c511d26305c62c5340","axonperea","School"
"52eaa64511d22effee0e4c4e","oiatreasures","Art Gallery"
"52eb649311d2739b70431d9c","bonjour_toumpa","Café"
"52eb9737498e0a8fca1bbbce","maklithari","Greek Restaurant"
"52ec9bdf498e220cb9eb3420","focusfm1036","Radio Station"
"52ef50da11d20fe54e4ce073","eurobank_group","Bank"
"52f21a5911d272da57aab446","dei_gr","Building"
"52f28956498e9d479a0bf248","abvassilopoulos","Supermarket"
"52f6e88f498e6ba020c631a3","aegeanairlines","Travel Agency"
"52fa9bd6498e090bb6fc1593","checkincoffee","Bagel Shop"
"52fc7e83498eef3a76323786","daleonardo","Italian Restaurant"
"52fd29ed498ea654db9a80a9","laenye","Paella Restaurant"
"5301de27498eb15d438c8a5b","dreamabout_home","Furniture / Home Store"
"5305ec3911d29f8fd1150e2e","aegeanairlines","Plane"
"53089e0c498eb868419cc03b","artopoiein","Bridal Shop"
"530c97c5498e209013b7d746","dopebeatstudios","General Entertainment"
"530cd940498e3bd1fdc85963","breezerhodes","Supermarket"
"530f532d498ea305c82edd4b","emmanuelch","Housing Development"
"5310b360498efd04bf01f8f4","coffeeislandco","Coffee Shop"
"531312f311d2f36866ed0c8a","artdecon","Office"
"5314cefb498e22dc2f27a585","hellenicliving","Real Estate Office"
"5315df6b498e8cb0ed93b51b","sostidiatrofi","Office"
"53185569498e551ceb8d4c2c","dei_gr","Distribution Center"
"5319aeb6498eebad199dabb0","alpha_bank","Bank"
"531a0507498e0d0213e4a43d","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a461","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a506","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a53c","marketgalaxias","Supermarket"
"531a0507498e0d0213e4a5d0","marketgalaxias","Supermarket"
"531aef67498e9bfd4c11639a","newlinefashion","Factory"
"531c3345498e862e2ecf1b76","fishsparelax","Spa"
"531e45bd498e87dbc96da537","graphxbase","IT Services"
"531f438411d2d892a6f12d45","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12db6","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12dd6","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12def","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12f82","sixtgreece","Rental Car Location"
"531f438411d2d892a6f12fa8","sixtgreece","Rental Car Location"
"531f438411d2d892a6f1346f","sixtgreece","Rental Car Location"
"53207ac7498e9af50709de1e","pamecopa","Betting Shop"
"53215d6711d29a1ca0164f3d","emmanuelch","Town Hall"
"53219ef1498e273e358a55f2","publicstores","Electronics Store"
"5323236e498e95e3c37db772","kotsovoloson","Electronics Store"
"532323bb498eff5b2f6aa440","lazarosstudios","Hotel"
"53238bb811d2033b47050d28","volverstage","Nightclub"
"5325d194498efb65047e560c","doktorisbros","Automotive Shop"
"53280634498e7bd7bcf74482","aegeanairlines","Plane"
"53287e8f498e08a40f25a309","coffeeislandco","Coffee Shop"
"5332bfab498efb598e0ec666","lilacafe","Café"
"53346482498edfd56d6f135b","anastasiadoupan","Other Repair Shop"
"533eeaa9498e399d6ddaa0b5","sunanemosresort","Bed & Breakfast"
"534438cc498e44a0f4b01d0e","thassosseascape","Hotel"
"5344613a498ed960b6cf1fc6","rodosartgallery","Art Gallery"
"53457e11498e4eb10fb98d46","coffeebrands_gr","Coffee Shop"
"53468172498ede3f615dd81d","protopiato","Fast Food Restaurant"
"53468a81498e24257d5b8fce","aegeanairlines","Plane"
"534752a7498eed78215c97a4","aegeanairlines","Plane"
"5347f4af498ed8e718e71539","mathitiada","Athletics & Sports"
"5347f57b498e65c6b838ad69","mathitiada","Athletics & Sports"
"534836be498ea6caf375d0eb","coffeeislandco","Coffee Shop"
"5348e213498e31ec0d124408","comworld","Electronics Store"
"5348edb8498e5e04e75d35e0","hmhellas","Clothing Store"
"53493f00498e041eb106e14d","eko_greece","Gas Station"
"534e42a0498e5ad1845b4926","themassagesuite","Massage Studio"
"534f9106498e0afc09dbfe67","legrandtravel","Travel Agency"
"534f9624498e6ba76217f5f9","aegeanairlines","Plane"
"5355353511d23953ed33b08b","grammikagency","Advertising Agency"
"535a5a7b498e235672e0ef64","acroterrarosa","Hotel"
"535e02ba498e522c6b687296","dei_gr","Building"
"53620160498e50976f6a556e","architecton_net","Office"
"53623771498e14021c132f7d","sitestoregr","Office"
"53625982498e18140bbc101b","oldhouseafantou","Greek Restaurant"
"53663986498e8daec95a0755","coffeeislandco","Coffee Shop"
"5367da5f498ef1db24f47b3c","smilebite","Dentist's Office"
"536ca153498e1b42aae77f2c","doublein180","Café"
"53723d5b498eef29525abcea","forthnet","Electronics Store"
"537240d5498ee094dfd61856","novagreece","Electronics Store"
"53727b92498e58c936fb962f","thessaloniki_ed","Eye Doctor"
"5373756a498e5c4d711ed6c9","palladiumh","Hotel"
"53745fb3498e6c81262fedce","coffeeislandco","Coffee Shop"
"5374710d498e45be378b094f","bsb_fashion","Women's Store"
"5374c6a7498e91573f7a4446","pizzafan_tweet","Pizza Place"
"537638bc498ee8592b5ddaef","toereisma","Student Center"
"53772e72498e959ee4d8b8a3","intersportgr","Sporting Goods Shop"
"537cb25c498e0dae7372f0f6","olive_street_","Mediterranean Restaurant"
"537dfa86498ea5ac20070439","leleclothing","Distribution Center"
"5382e924498e54d58e897db4","cibotec","Office"
"53835321498e59fc12827f3d","qjewellery","Jewelry Store"
"5388d7e0498e1afc163677a2","massayathess","Middle Eastern Restaurant"
"538be9c8498e8da3bcd19e0b","aegeanairlines","Plane"
"538c5840498e5c4efdfbc80e","aegeanairlines","Plane"
"538c63fd498e0f4310f5596f","ilb0rgo","Restaurant"
"53906478498e11270308e6f2","carglassgreece","Automotive Shop"
"5395fbe5498ea90b2e66f786","bp_plc","Gas Station"
"53972ddd498e57e156a2dc72","hotelangelica","Hotel"
"5399584e498ef219412ac9cb","wearepcubed","Advertising Agency"
"539ddaa1498e08a9ddc7f14e","baiaseasiderho","Beach Bar"
"539f7a35498e718f89e22308","happycookgr","Furniture / Home Store"
"53a2f27d498e76e4d42f5e32","comidorcloud","Office"
"53a6d61c498ea264698692f6","mikelccgr","Coffee Shop"
"53a868f9498e9ce34459faf4","thanasisxa89","Grocery Store"
"53abae99498e0962d31cd902","rhodiantours","General Travel"
"53b15b04498e0bd7ae4e6e5f","sahararesortgr","Beach Bar"
"53b40466498e1badfb60eeeb","bp_plc","Gas Station"
"53b50d30498e83df907a6ec9","abvassilopoulos","Supermarket"
"53b7f609498ef6049fef4975","dwhitegr","IT Services"
"53b8822a498ef0074d9c8f54","hotel_kastoria","Hotel"
"53b91488498e31f84cfe5e52","filimegasfurs","Leather Goods Store"
"53bee816498e868312f39b8c","goodyscom","Burger Joint"
"53c3a5b3498eaf9941a225ea","holiday_greece","Travel Lounge"
"53c54efb498ef1a02841d599","leonidas1133","Bowling Alley"
"53c6f979498e35c8e8f1283b","stonewavenet","Tech Startup"
"53cae0d9498ed67cda62d61c","centralfira","Hotel"
"53d253d1498e7657f42d406a","techcompanygr","Electronics Store"
"53daaf01498efb647c6d57c1","amb24gr","Financial or Legal Service"
"53e37d78498ed4ef32c24d5c","to_daylicious","Snack Place"
"53f1fe7b498e52a63d7f69b2","povstudiothess","Photography Lab"
"53f23096498e11e8f5c716b7","kripishouse","Vacation Rental"
"53fe59c9498e05edf9e16aaa","amphipolistomb","Museum"
"54059900498eb7b4830e9f20","eurobank_group","Bank"
"5410cca2498e6d98c415ab73","aegeanairlines","Airport Service"
"5410cca2498e6d98c415adb6","aegeanairlines","Airport Service"
"5410cca2498e6d98c415ae2f","aegeanairlines","Airport Service"
"541df007498ed1e007597f14","farmakeiokosti","Pharmacy"
"541e82c2498e7ff70549b305","speechtherapygr","Mental Health Office"
"54214bbc498ef421d55e4398","enploboutique","Bed & Breakfast"
"54293f83498e1ba5553000d4","oxtampito","Sports Bar"
"542d8921498e1c806a957e21","hexabit","Advertising Agency"
"542e86ff498e14ac516efe4c","hash_travel","Athletics & Sports"
"54323d6c498e3f8059511dd9","diploclick","IT Services"
"543ec4f3498edc927457ba54","sdialekti","Jewelry Store"
"544253fa498edf77dab08037","eko_greece","Gas Station"
"544a463e498e45ba2fb61c05","safesalesgr","Electronics Store"
"545923c2498e13fe21f1d618","grammikagency","Design Studio"
"545a2554498e801a49d3567a","dieseltravel_gr","Travel Agency"
"545a413e498ef87f8e84b13c","maganiai","Mediterranean Restaurant"
"545bde73498edac21f1c072f","happyplaygr","Daycare"
"545c6717498e6198a0ef2cf4","auth","College Lab"
"547470d8498ed4187597223e","coffeebrands_gr","Coffee Shop"
"5474d05c498ec1a9b27b59d7","efantasygr","Comic Shop"
"5475a59e498e52f9d3d029b8","jean_gr_eshop","Clothing Store"
"5481e029498e6de1ea5e85ee","publicstores","Electronics Store"
"548572dc498e314a750a19e1","manolishousegr","Vacation Rental"
"548ebeee498e00314e721a4c","litsapanagi","Hotel"
"54930b7c498efc2e45d60284","esmokers_gr","Vape Store"
"5499404b498e7529d197f90f","coffeebrands_gr","Coffee Shop"
"549fef16498ef4e37a032bb2","saltopublishing","Bookstore"
"54a02f2c498e9fa6cedc49f8","northadventures","Boat or Ferry"
"54a134c9498e81619d8859a9","choureal1","Dessert Shop"
"54b00547498e93921aec307a","leleclothing","Clothing Store"
"54b4fcc5498e16364a316136","blackout_shoes","Shoe Repair"
"54b92da2498e705a5d45e837","windhellas","Mobile Phone Shop"
"54c3442a498e342726b93ec6","darkponyltd","Tech Startup"
"54e35605498ed723992ed710","rac_advertising","Business Service"
"54f30c92498e6540d9015b2b","lambdaspace","Event Space"
"54f34c44498ecc627d91393c","filoxeniavillas","Hotel"
"55003c29498e8b4e7c528eac","coffeeislandco","Coffee Shop"
"550a9515498e905bcef340bd","onesalonica","Outlet Mall"
"550b2d11498e82297b35f227","chickenbargr","Fried Chicken Joint"
"550ed3ab498e074a6195c78a","canvassuites","Hotel"
"55118979498e888c4b73402e","themethotel","Hotel Bar"
"55134269498ef2960be688ef","bluedolphingr","Bistro"
"5515a0c1498e18feb90d179f","evitaresort","Resort"
"551eb561498e957d83709712","battlenet3d","Internet Cafe"
"5528f77a498ea4c3e38a0146","coffeeislandco","Coffee Shop"
"552d1bdd498e330143c8133d","coffeeislandco","Coffee Shop"
"552e2cf1498e866db9c4fab5","mrgadgeteshop","Mobile Phone Shop"
"5535fd2c498e00c97ffa8334","coffeeislandco","Coffee Shop"
"553a04dc498e037083bf9bab","venetsanoswines","Winery"
"553bc7d1498e9909f47636c0","gianmoshos","Vape Store"
"553d0109498eb1b18f63ef79","we_skg","General Entertainment"
"5540f0d8498e33807f005ff9","abvassilopoulos","Supermarket"
"5540f0d8498e33807f0060cd","abvassilopoulos","Supermarket"
"5540f0d8498e33807f0061e9","abvassilopoulos","Supermarket"
"5540f0d8498e33807f0061fe","abvassilopoulos","Supermarket"
"55434a07498e38ff84fb71d0","coconesgr","Cocktail Bar"
"55474e12498e5269a98c8a7c","alpha_bank","Bank"
"554c8acd498e5e644ee73329","alpha_bank","Bank"
"5551d961498e2f160f31ced8","sophiasuites","Hotel"
"5551f3e4498ed80554c997a2","elektroniowheel","Bike Shop"
"555ae5ed498e21bbacb5d78d","anavasis_","University"
"5561f78e498e67d3e89c7b64","aaa_beachvillas","Hotel"
"5561f906498e84500b14163a","aaa_beachvillas","Hotel"
"5564319b498ea6a5e2da424b","salonikioubeach","Resort"
"5564566d498e887e7caac17f","hccathens","School"
"55753407498ec58f84b02e99","abvassilopoulos","Supermarket"
"5581a6a1498e05173e7f285b","ergonfoods","Gourmet Shop"
"558dcefc498e4c0e3fcef6f1","verandabar_","Cocktail Bar"
"55913308498e164a641cd913","axios_delta","National Park"
"559135eb498e1c64e64d3469","axios_delta","National Park"
"5591a0ac498eca6c0673905e","bluelagoongroup","Resort"
"559e3da5498e3287c8a08353","bibelekoujewels","Boutique"
"55a73333498edf2ed81df6f3","chillboxgreece","Frozen Yogurt Shop"
"55a73414498ec0d4f9d0fea3","dodoniicecream","Frozen Yogurt Shop"
"55a90cda498eac366cef3151","oiavineyart","Greek Restaurant"
"55ab8eee498e079a2e2dc81a","mikelccgr","Coffee Shop"
"55b0f605498e6282c2b76b12","sakasresidences","Hotel"
"55b12644498e3cecff1ef489","mikelccgr","Coffee Shop"
"55b51d2c498ea78af0dc398d","mikelccgr","Coffee Shop"
"55be6513498ecb92c156a22e","bluelagoongroup","BBQ Joint"
"55c35abb498e84c887bcce0f","dreamvillagr","Vacation Rental"
"55c4c66b498eb25dd3da2000","coffeeislandco","Coffee Shop"
"55d49e52498ea36af67c49d9","bp_plc","Gas Station"
"55d49e52498ea36af67c4c80","bp_plc","Gas Station"
"55d49e52498ea36af67c4f3a","bp_plc","Gas Station"
"55d49e53498ea36af67c5a03","bp_plc","Gas Station"
"55d49e53498ea36af67c5a15","bp_plc","Gas Station"
"55d49e53498ea36af67c5a27","bp_plc","Gas Station"
"55d49e53498ea36af67c5d20","bp_plc","Gas Station"
"55d49e53498ea36af67c5da1","bp_plc","Gas Station"
"55d49e53498ea36af67c5e05","bp_plc","Gas Station"
"55d49e53498ea36af67c5e76","bp_plc","Gas Station"
"55d49e53498ea36af67c5f7c","bp_plc","Gas Station"
"55d49e53498ea36af67c601a","bp_plc","Gas Station"
"55d49e53498ea36af67c6125","bp_plc","Gas Station"
"55d49e53498ea36af67c61dc","bp_plc","Gas Station"
"55d49e53498ea36af67c624a","bp_plc","Gas Station"
"55d49e53498ea36af67c62bd","bp_plc","Gas Station"
"55d49e53498ea36af67c6437","bp_plc","Gas Station"
"55d49e53498ea36af67c6489","bp_plc","Gas Station"
"55d49e53498ea36af67c66ba","bp_plc","Gas Station"
"55d49e53498ea36af67c6753","bp_plc","Gas Station"
"55d49e53498ea36af67c6765","bp_plc","Gas Station"
"55d49e53498ea36af67c6784","bp_plc","Gas Station"
"55d49e53498ea36af67c6793","bp_plc","Gas Station"
"55d49e53498ea36af67c67ab","bp_plc","Gas Station"
"55d49e53498ea36af67c6af2","bp_plc","Gas Station"
"55d49e53498ea36af67c6b23","bp_plc","Gas Station"
"55d49e53498ea36af67c6b8d","bp_plc","Gas Station"
"55d49e53498ea36af67c6be5","bp_plc","Gas Station"
"55d49e53498ea36af67c6c7d","bp_plc","Gas Station"
"55d49e53498ea36af67c6cfc","bp_plc","Gas Station"
"55d49e53498ea36af67c6d53","bp_plc","Gas Station"
"55d49e53498ea36af67c6d56","bp_plc","Gas Station"
"55d651c3498e2dc0ed3679f7","laptopliberta","IT Services"
"55dec67f498efde4a5efb0f1","newlaw_firm","Lawyer"
"55e0295b498eb5b1760aa804","windhellas","Mobile Phone Shop"
"55e4016f498e44d12b37494b","coffeeislandco","Coffee Shop"
"55eac590498e8e6ffffee069","mytaxfriendgr","Financial or Legal Service"
"55ecb023498e64d24573b98b","nailtalessalon","Nail Salon"
"55eed1dd498e57241e101b52","makemuesli","Deli / Bodega"
"55faf4c5498e2239bb6b48c8","nike","Sporting Goods Shop"
"55ffbd6d498eb466f8819957","fournoizimoto","Bakery"
"56029da0498ef0ac4c664be8","evangeliarooms","Vacation Rental"
"56029eff498e9242a680a26d","stamatiaapts","Vacation Rental"
"560454ac498eef0c0f062983","thebutler_gr","Bar"
"560be5ec498ec5e1bb6b29b9","marksandspencer","Clothing Store"
"560d0109498ecd7b6f004eeb","greekflipflops","Shoe Store"
"560fc5a3498e53f286abf41c","psarakikavala","Ouzeri"
"561b9d7a498e5a2eb40283c2","otelatoglu","Lawyer"
"56222be5498e1de572a27d6d","33strbeauty","Nail Salon"
"562b3968498ee3bd97d18226","gregorysgr","Snack Place"
"5638b7aecd107eb54ff159e3","bubbletale","Bubble Tea Shop"
"564324b938fa12a92272a92f","coffeeislandco","Coffee Shop"
"5644ebb2498e95475f87fd2b","duendejazzbar","Jazz Club"
"5648c5b2498e44610fdb6186","thecaravangr","Bed & Breakfast"
"564c2469498e1903a2a38257","imedgreece","Health & Beauty Service"
"564d936a498e84624a253bbe","typomplouzakia","Print Shop"
"56508e9f498e0883ba08501c","siennasantorini","Hotel"
"5655b21438faea42f216db26","todays_ofcl","Coffee Shop"
"565c90b6498e983dd280c708","lacoste","Clothing Store"
"56670785498e87450f7d4a28","coffeeislandco","Coffee Shop"
"5669be29498e68988d92f88f","wendowproject","Resort"
"566a9f7c498e8921f6e6a0ec","coffeeislandco","Coffee Shop"
"566d90d838fa094e922b7a16","coffeeislandco","Coffee Shop"
"5676c04c498ef43837d3a978","coffeeislandco","Coffee Shop"
"56790934498e8a2efd138178","coffeeislandco","Coffee Shop"
"5681216b498edd565a9a2660","coffeeislandco","Coffee Shop"
"56839862498e0c3fe0a8b2b0","halkidikisail","Cruise Ship"
"5694eb14498e5b8f4a0bd941","goldcar","Rental Car Location"
"5697e1c6498e9e387b354528","villaeftihia","Vacation Rental"
"56a20c68498e4a771d0787bd","widesebgr","IT Services"
"56a8d46d498ee19dfb5f301d","voukasvasilis","Clothing Store"
"56ae366238faae8403d1ae6e","meliartoskav","Bakery"
"56af57b338faae840548d42e","coffeeislandco","Coffee Shop"
"56b0f8cc498e7c1a66ec09fa","sneakerstown","Sporting Goods Shop"
"56b1d99f498e97575135b86a","otakustoregr","Toy / Game Store"
"56d694d8498eb7c9ada2d4aa","gianmoshos","Vape Store"
"56e07b44cd10ce0750d496fc","casa_mameli","Vacation Rental"
"56e1d55a498e8f8e6ca02a68","luxuriousvillaa","Vacation Rental"
"56f41040498e8c44689dddbd","bufalagelato","Ice Cream Shop"
"572d08ee498e0122d00362d2","momix_bar","Other Nightlife"
"57339c84498eccf0c2ee9a6e","milopetrabakery","Bakery"
"573748c6498e153301e32058","sunsanshop","Art Gallery"
"5745c353498e7ea32f1d7d72","fougaro_beach","Beach Bar"
"577e8e21498ea3e75fbebe6e","nutritionistgr","Nutritionist"
"57b997b6498ea31e234c90c7","gregorysgr","Snack Place"
"57c96350498e982da24c34e5","footforward_","Sporting Goods Shop"
"57ca6a27498ef7ba7f03117f","kripisgr","Vacation Rental"
"57fcc5d6498e75311ae6e223","toysshopgreece","Toy / Game Store"
"5815d8b838fa4b940c9d5ebe","seven2sevengr","Café"
"581df6d749c04371301ba0d9","makrishotel","Hotel"
"582f078d0b08c724743bd20a","likyliky_thess","Ice Cream Shop"
"58346de36cda1c368565efa3","abvassilopoulos","Supermarket"
"585c06d124ca6a3c76383725","abvassilopoulos","Supermarket"
"5871e7189b7eac78e6bf1cec","bp_plc","Gas Station"
"58722f86409f561554cbfc9b","bp_plc","Gas Station"
"587271445a5869791c2a59bd","bp_plc","Gas Station"
"587286406119f44c255d3cae","bp_plc","Gas Station"
"58728ea945c3ed5c16d29c14","bp_plc","Gas Station"
"5872c49d005a0f1e8f5b3057","bp_plc","Gas Station"
"587321ddf840853d58ff6a6f","bp_plc","Gas Station"
"58735bed9343e02196e59820","bp_plc","Gas Station"
"5873687d1d21ba0f14f447ef","bp_plc","Gas Station"
"587386b5ce66aa03898cb8f5","bp_plc","Gas Station"
"5873cccfdad263450e6688ce","bp_plc","Gas Station"
"58740475ea1c0d5d16853d5a","bp_plc","Gas Station"
"58746b2688641b25772cedc1","bp_plc","Gas Station"
"58746eb4fc9b210d82cbb170","bp_plc","Gas Station"
"5874d3f81470b0699133c09c","akrosantorini","Modern Greek Restaurant"
"5875a1b045c3ed55461a4b1b","bp_plc","Gas Station"
"587a936292789f7daf7f313d","bp_plc","Gas Station"
"58860828349355113bb52ea9","pedodontiatros","Dentist's Office"
"588d09830393cc517eb926e2","calypso_cruises","Boat Rental"
"589089e651666a083ed35582","wattandvolt","Business Service"
"589a27dca36ecd617ca3b407","rollitgr","Gift Shop"
"58b82822373181321a9384e8","windhellas","Mobile Phone Shop"
"58d4f8e9102f476c3076112e","youbath_gr","Construction & Landscaping"
"58d5109fd7b473223a5e6b7d","watersportrodos","Boat Rental"
"58d7d19a9398ab2cb1276399","homeliathassos","Hotel"
"58e899f7668af70c79e75ea7","kalliopianemoul","Bridal Shop"
"5901c28e5f68b9462014d4de","santorinirental","Rental Car Location"
"590bb9948c35dc6736cf271f","kripishouse","Hotel"
"592af47bd41bb74f6e1c530b","hellofrom","Gift Shop"
"593b0a35c0f163445aea8e4f","wotldwideweb","Advertising Agency"
"5965bd005455b213b7ec3bc3","looksomething","Advertising Agency"
"5971eb96eacf453223ddf9fb","pantelismpa","Wine Shop"
"59732f704420d810a5b6e0d7","mitsishotels","Hotel Bar"
"5998859b16fa041f2bcdaf28","amadacolossos","Resort"
"599c8ae89be5221290df1529","24hrgr","Grocery Store"
"59b9219d9ec3993c7d5f7e45","nyxcosmetics","Cosmetics Shop"
"59c8ade3a5a315336afccdf8","goldcar","Rental Car Location"
"59e78b71b040562b0047f056","aeo","Clothing Store"
"5a2fec0d3ba767094558903f","ellisskg","Nightclub"
"5aaface8be7078047f574fd7","mrgadgeteshop","Mobile Phone Shop"
"5b014c8ca2c00b002b7d6bab","bp_plc","Gas Station"
"5b2a61abb8fd9d002cac5102","bp_plc","Gas Station"
"5b2a66e8d69ed0002cdf3f22","bp_plc","Gas Station"
"5b2a7234ea1e44002b26940b","bp_plc","Gas Station"
"5b3de8f39b0473002c7ee5bb","gstavr1","Betting Shop"
"5b4328302b274a002cee93e1","ukenterprise","Rental Car Location"
"5b52cc0a123a19002c9d2042","drgkotsikas","Doctor's Office"
"5ba601b98b98fd002c3541fc","keftebar","Restaurant"
"5bbbef6c53159300392f72ef","bp_plc","Gas Station"
"5bc0a3cb2b9844002cb6ca6b","marketing_gr","Office"
"5cd3f1907b4669002b294952","sunsanshop","Arts & Crafts Store"
"5d232ac32535920023a15749","hmhomeofficial","Furniture / Home Store"
"5d49b37e23d6dc0008728234","regusglobal","Business Service"
"5dac2b279a2ad20008687eb1","bigbangschool1","School"
"5dd7d9806292a10008142d5c","drivehellas","Rental Car Location"
